Id,SalePrice
1461,131364.97634038696
1462,147828.5994323716
1463,171838.4350839725
1464,186257.046225225
1465,201238.81860664155
1466,176331.71186077708
1467,172275.56601381663
1468,171496.08566388348
1469,187790.3977578874
1470,113934.54498393061
1471,190719.5164696475
1472,94661.20687180232
1473,96764.48137295654
1474,154337.18877263967
1475,139074.7888020242
1476,381654.54299180594
1477,266146.08416870737
1478,297928.8454875243
1479,286708.1615991937
1480,534096.8072101896
1481,322051.9621714612
1482,219487.32870639733
1483,173676.74192758108
1484,169012.27407900887
1485,169000.17469434353
1486,200455.78151601893
1487,336397.7237649707
1488,266562.30239156826
1489,201731.556191616
1490,199810.99092184036
1491,188715.05193638935
1492,101981.53949386209
1493,180179.78559117336
1494,292908.48600640387
1495,283757.2306340278
1496,219534.0801036682
1497,198979.5502191296
1498,159271.18900354946
1499,159406.6979211851
1500,154284.6691416021
1501,168669.95449284624
1502,153684.77607797875
1503,279287.9600319279
1504,232424.3878818498
1505,220451.71177900556
1506,179273.2676663108
1507,227389.1621771756
1508,189473.96491390406
1509,155044.40766854465
1510,139845.7005247687
1511,139364.0050824009
1512,157031.90615006155
1513,146180.4530019683
1514,156622.4447775297
1515,206905.561625182
1516,151874.1275447225
1517,159278.48555440514
1518,146765.7359904838
1519,214046.30326374588
1520,127067.76034190097
1521,131442.35222212234
1522,168802.43324471242
1523,115183.97497459977
1524,122317.95366104017
1525,121394.89914818868
1526,116845.89122572813
1527,113225.48265922212
1528,141088.224431737
1529,140561.46413687908
1530,175783.46421912426
1531,115677.24318367503
1532,103553.60111129782
1533,144754.0614602063
1534,123108.00906540688
1535,148126.51060166888
1536,110587.59643453361
1537,83769.75775363958
1538,156894.55263055256
1539,201957.31435617217
1540,101521.6572767708
1541,143519.83070788137
1542,148740.2208827664
1543,206744.4697293399
1544,92642.34249134993
1545,111756.08755224413
1546,136174.27243445447
1547,135313.24659461458
1548,136144.62282891286
1549,119699.66902221486
1550,134936.26656183103
1551,112425.14190582324
1552,124808.70433948535
1553,121552.73443421962
1554,118042.80781392813
1555,177068.13547418304
1556,91965.59722904013
1557,98715.89160536889
1558,92577.13900784907
1559,89022.89121163635
1560,143955.6269175146
1561,123410.86121227387
1562,133774.6638527401
1563,114153.2352442909
1564,165759.55221575592
1565,145619.32551818583
1566,257171.2345772223
1567,79605.35904816168
1568,209620.49936392435
1569,123464.03542628391
1570,133274.87825904545
1571,124177.72187024803
1572,142286.46157186545
1573,234218.47435636984
1574,115313.71767996984
1575,202036.50720875134
1576,224164.7862714187
1577,198599.746092781
1578,138343.65783705487
1579,141296.23961963356
1580,196790.04646890782
1581,146772.52641864208
1582,126419.09558895769
1583,301274.20378665853
1584,236140.39367020168
1585,140434.2292604816
1586,77291.43706131753
1587,101639.99628673345
1588,138771.07635054606
1589,107814.52949800139
1590,139946.3207860422
1591,99334.56988652133
1592,129385.8868299301
1593,118876.52477153663
1594,135836.08222960026
1595,100806.82288343966
1596,258593.53361586208
1597,182145.87009979316
1598,190252.44816603942
1599,171466.97104350003
1600,175651.39177204494
1601,53162.04888671615
1602,104460.90416924204
1603,90311.81147195383
1604,266211.8423591329
1605,245811.04846916348
1606,172477.6996308051
1607,195839.84300926386
1608,216522.37346409285
1609,195213.27288311682
1610,151739.0828459515
1611,143981.98313707227
1612,174360.10901275638
1613,177394.2669501906
1614,115672.19444356952
1615,88331.52289584935
1616,79007.44550096538
1617,92795.68236892749
1618,129075.14853330005
1619,135449.8405368621
1620,166085.16648146763
1621,139814.28033789576
1622,131284.6069066031
1623,261064.4759196727
1624,197594.56420992632
1625,121385.33205366625
1626,170366.97499405214
1627,179789.9280646985
1628,267775.41298997705
1629,175693.46950106497
1630,371147.9111688134
1631,228311.6369516463
1632,251999.4828655221
1633,166744.6338450933
1634,180496.78487959504
1635,171081.4878142249
1636,168068.78034753285
1637,183483.39734889823
1638,206968.34036618777
1639,187656.02977327295
1640,256961.74202830953
1641,181011.53244975553
1642,223167.86149806992
1643,237713.568987804
1644,228957.28199502893
1645,191591.81666546923
1646,155516.09096452003
1647,160336.87502631292
1648,139537.63724858468
1649,137069.51514159862
1650,118693.75489024984
1651,130112.12425554064
1652,95712.72545322368
1653,101664.29845524296
1654,155011.0900440708
1655,150918.74311435502
1656,149351.41912312675
1657,155803.64745452913
1658,149733.0646839735
1659,140288.0789793723
1660,154751.5073470329
1661,450629.82368161174
1662,388975.17571625725
1663,388953.04776047776
1664,485578.6075029623
1665,335262.40545922803
1666,309782.13183829794
1667,334534.6827648125
1668,341615.0349282851
1669,270785.11831733934
1670,341602.05685600336
1671,255327.6294739268
1672,444780.09542802646
1673,299884.1702602445
1674,272786.73034302524
1675,192893.915433084
1676,195437.3653006661
1677,214522.097574233
1678,449920.43293200445
1679,340718.73638161033
1680,341263.6203830976
1681,253252.47274949384
1682,276029.81231888966
1683,201285.73353314717
1684,181133.6916139561
1685,172892.4589717254
1686,176314.23182840273
1687,168652.4908087999
1688,192073.20231883644
1689,191371.21035293225
1690,182667.86271228097
1691,173442.9584770492
1692,246546.88859936144
1693,162319.32003617685
1694,174455.00699472238
1695,170945.4449070544
1696,258579.16521558288
1697,176621.85807034225
1698,355933.7096420626
1699,333805.33155315305
1700,242613.35739214323
1701,272224.77367398783
1702,281884.2181169582
1703,274094.0925425776
1704,284287.3640516769
1705,223714.80901298812
1706,449108.6388535466
1707,210838.39104352056
1708,210732.75394179884
1709,310727.7928020802
1710,231072.78191263473
1711,249819.69665788734
1712,282973.515517299
1713,248705.04815395398
1714,219537.93692335603
1715,200253.05787455017
1716,194437.55721392392
1717,175053.53400054286
1718,131884.47873312634
1719,197864.0425431567
1720,240506.5963262691
1721,174866.23838280805
1722,130599.95714880717
1723,154407.4963524918
1724,217501.1416960479
1725,227552.0100951761
1726,183141.88269995883
1727,169135.10227488846
1728,175997.34943953255
1729,163349.50528527904
1730,185492.68517499103
1731,121707.98935169546
1732,129546.94333728396
1733,116969.8211348862
1734,121088.13546828712
1735,133018.42144101628
1736,118418.71089625632
1737,354614.31772219494
1738,236328.63697179724
1739,326843.7578537387
1740,222439.06712825003
1741,187626.255192338
1742,168601.70429773774
1743,177110.10010224598
1744,308157.58659980755
1745,229744.20880348812
1746,238139.52827658705
1747,221088.97342367095
1748,224845.12194365222
1749,149107.7408807051
1750,138849.9753080311
1751,239043.58865133836
1752,118957.80762549535
1753,151887.4692652851
1754,205025.073065826
1755,154784.00420260394
1756,124968.98214616407
1757,121595.12358851182
1758,141433.98877017936
1759,159450.0192834869
1760,164739.43160024434
1761,155905.9695309039
1762,168170.8371933693
1763,163421.76009055792
1764,116956.24216151638
1765,170433.20486723725
1766,171569.5684186915
1767,215346.26037130912
1768,135237.7254571737
1769,178089.19976218388
1770,143980.91503098854
1771,128794.42374370583
1772,134942.08814453293
1773,132648.3752365306
1774,147974.24150446797
1775,135030.2735296023
1776,112338.93460971645
1777,104003.46870304483
1778,134533.40103519443
1779,114102.68007441165
1780,172202.45248825682
1781,126105.15822198043
1782,93069.16519150209
1783,136885.8877923384
1784,95651.97321895888
1785,111078.59459506116
1786,146924.18448873053
1787,160719.41857717818
1788,57564.8869192867
1789,101391.43483394886
1790,65300.58454648729
1791,202295.09157506048
1792,160204.3568157419
1793,130455.49578128077
1794,150186.2531230771
1795,134750.6640896518
1796,121390.66616449496
1797,140039.63450602512
1798,126128.92090666514
1799,108225.59196603004
1800,107990.70468775279
1801,132610.1113166219
1802,162246.07098883734
1803,154916.49780796323
1804,140809.12482820926
1805,137167.9555997191
1806,125991.29373007941
1807,122233.78015244949
1808,116885.0019956475
1809,106501.7314214975
1810,128957.82014831349
1811,98693.27899796276
1812,92977.80215935536
1813,123972.64753223326
1814,92333.70448569003
1815,58723.47068460486
1816,93656.38589860011
1817,98838.81197604944
1818,132380.95781534334
1819,121153.54323127409
1820,63645.42348875214
1821,117010.5372464248
1822,140455.68048586484
1823,46553.60434887335
1824,132524.37894858967
1825,140798.40331652368
1826,92567.37819317375
1827,113812.85834001485
1828,136796.75440041066
1829,129233.33136622819
1830,133451.93030302718
1831,155698.2079730319
1832,99976.78335678496
1833,124464.38356363044
1834,123936.09690044833
1835,130419.43798210706
1836,135510.22949520624
1837,81911.13140755815
1838,118113.92794337896
1839,100238.43929384126
1840,132727.5852209712
1841,131573.61558667157
1842,83345.76888085132
1843,146442.84406383854
1844,124081.62427963769
1845,140108.0833300739
1846,145676.4711662924
1847,164703.6023061366
1848,52010.9331609286
1849,106919.38266457702
1850,121289.94192188368
1851,145667.16697940096
1852,129456.18804213042
1853,128630.18408250173
1854,166933.4732363584
1855,151954.59517424853
1856,212931.92158497244
1857,144849.59488683383
1858,148445.54015307158
1859,124386.64838403229
1860,160557.4937352016
1861,123997.60593017211
1862,308860.95055721444
1863,308860.95055721444
1864,308860.95055721444
1865,329551.09422917425
1866,315943.8057523432
1867,253637.4822593375
1868,282825.79527981
1869,199633.30543199932
1870,214743.64244266148
1871,253072.9817827333
1872,170105.4886424317
1873,234980.3414779745
1874,147656.4342036194
1875,197685.45435856588
1876,193103.54999764348
1877,198471.54329913715
1878,218101.6863716378
1879,123571.94644749099
1880,137591.7354592469
1881,248504.57747669614
1882,258001.64920929453
1883,197097.9207480224
1884,215112.76103592108
1885,222053.40756410355
1886,257304.27096620144
1887,198960.91297552743
1888,260650.90439883093
1889,165944.839886727
1890,126762.92656756741
1891,142146.03517851594
1892,106842.69930775907
1893,121825.63309881854
1894,137541.9305895964
1895,139433.5605534892
1896,122523.33003691671
1897,111904.85326295247
1898,110675.42082051987
1899,160857.06953751616
1900,158115.75006382962
1901,164495.63816766648
1902,133361.08814631563
1903,242377.37904474325
1904,149865.44383007498
1905,193340.8201529911
1906,173867.50241650065
1907,205083.38361604462
1908,124246.53061567235
1909,140538.08501243123
1910,136944.47869641663
1911,201393.14474807528
1912,350449.31618442066
1913,137040.25488221625
1914,66510.24123577928
1915,281904.9122358357
1916,50145.143754764445
1917,247436.57695772313
1918,138807.5204205971
1919,170962.1719841618
1920,175188.9152870169
1921,378585.1314757737
1922,299819.26080378285
1923,219273.34682756916
1924,221322.8912687529
1925,223777.88605871724
1926,367918.56393834774
1927,134427.54681946072
1928,156869.18860916403
1929,124064.6991665682
1930,126518.1115745837
1931,147405.55303771707
1932,135185.75483777528
1933,176665.06740290765
1934,180386.1781343359
1935,169868.86412903664
1936,175331.37890536335
1937,177923.21048238972
1938,163076.10918816668
1939,268660.47572483664
1940,201238.81860664155
1941,181305.73382296468
1942,170924.0421500523
1943,206249.29892260607
1944,323554.7882689028
1945,344048.08869187575
1946,150749.42533920522
1947,300447.766923506
1948,170676.51364447657
1949,228599.79302457906
1950,185330.43891248613
1951,247699.3652126734
1952,219332.53103515055
1953,154199.51339183364
1954,208034.80250306215
1955,133692.10257791905
1956,336724.7521755269
1957,166667.37922997147
1958,284878.17445306614
1959,150677.8798447048
1960,112508.1817282342
1961,121953.41174619208
1962,95712.72545322368
1963,102863.6071127361
1964,104126.47918070453
1965,150406.6301342434
1966,153254.52970403235
1967,265891.178265774
1968,373160.79329509765
1969,343847.22337797226
1970,437373.4596044223
1971,470736.2077508534
1972,365405.37515082245
1973,274554.053416267
1974,300606.6687526071
1975,467452.4213666988
1976,263564.8726085067
1977,333264.348068741
1978,361898.4513206885
1979,354874.572023871
1980,205097.62332855357
1981,346814.53845411254
1982,222029.3551624922
1983,222029.3551624922
1984,184435.29366524846
1985,200310.14774413142
1986,206844.21646742141
1987,178336.46504010697
1988,176397.57448432792
1989,194059.4960475295
1990,215977.8901372498
1991,222520.82048755483
1992,212262.0649293101
1993,178167.266515479
1994,237929.6884229591
1995,188771.51148422324
1996,265372.31120649923
1997,329684.3851975384
1998,329805.26133751747
1999,255275.27240811777
2000,328557.98497286194
2001,257580.69472906188
2002,236097.7317846089
2003,272585.6280007902
2004,268815.6854729293
2005,225051.87821139168
2006,221840.56009547072
2007,264041.98901380855
2008,188492.48506488182
2009,185157.4769501595
2010,188384.8859081159
2011,134317.72542661586
2012,175945.42677043812
2013,172315.01911803635
2014,174274.0388363653
2015,184112.18091031234
2016,185524.88237414014
2017,186763.9777736909
2018,126161.248703483
2019,141307.77898101442
2020,115188.88812372363
2021,112566.70006592579
2022,186550.1365360476
2023,145166.38467572705
2024,228207.45417034542
2025,400022.28368762904
2026,183653.64661062046
2027,153170.00044558645
2028,174626.84623418585
2029,170591.14856152984
2030,262234.94542771333
2031,215831.46670300068
2032,236107.54909228513
2033,251297.4937836907
2034,170373.08403961093
2035,211680.44084134765
2036,197501.69917685093
2037,197602.6083382122
2038,327819.45116282016
2039,201284.03393218722
2040,326235.97551581677
2041,274692.376499256
2042,208848.36103548558
2043,160932.0562056978
2044,183880.1825650218
2045,222386.67856479718
2046,155700.7099286741
2047,140944.327907035
2048,140558.99171943418
2049,157602.72791714416
2050,169731.60518635454
2051,98459.09109806953
2052,131183.32557978024
2053,141097.41602980497
2054,90875.2010123525
2055,148574.70286501147
2056,141163.33263190754
2057,117917.61945609504
2058,210038.92815400433
2059,127003.98035847873
2060,160382.4314087537
2061,168853.96230077068
2062,126890.02977600729
2063,105826.19429923601
2064,136948.26518931618
2065,116785.78256324917
2066,170567.07906174668
2067,119194.41505343032
2068,152681.26617949846
2069,84909.65093515973
2070,108682.78527323382
2071,92378.65570217255
2072,143177.67846256553
2073,131868.7225181131
2074,190204.6352581432
2075,142812.10514071517
2076,130084.6600149363
2077,139368.71676928274
2078,123066.02536482767
2079,136928.44843917512
2080,127752.20031592627
2081,123620.64760282186
2082,145412.6936995294
2083,142525.29441350215
2084,118149.06077880427
2085,127288.5055454554
